input,thread,task_clock_msec,context_switches,cpu_migrations,page_faults,major_faults,dtlb_load_misses,cache_misses,cpu_cycles,instructions,branches,branch_misses,time_elapsed_sec,user_time_sec,sys_time_sec,ipc
8000,8,,4500,41,25461,0,756475,32729232,23510506482,45024730961,,,1.580140509,12.534118,0.198049,1.9150897916840548
8000,8,,4247,40,19074,0,499489,17033335,23029108202,42845594159,,,1.762083077,13.068984,0.163087,1.8604973229175676
8000,16,,7187,39,16712,0,776116,25453519,25961086677,42612531375,,,1.073151602,13.14713,0.194876,1.641400142650893
8000,16,,7092,50,28011,0,923345,53118633,33380403821,44577800481,,,1.248938767,16.89539,0.228763,1.3354482084772021
8000,16,,7107,32,19191,0,667794,28283109,27035856586,43071824786,,,1.095442184,13.616384,0.183148,1.5931370492734422
8000,16,,7183,51,20612,0,756296,40834876,27588829708,43460906165,,,1.066729522,13.925813,0.1826,1.57530807304949
8000,16,,7274,72,27533,0,871627,46021756,29365529085,43121302362,,,1.353078211,15.942278,0.237527,1.4684326727839032
8000,32,,15009,462,18881,0,685880,32276323,40149392623,42648552927,,,0.883857638,20.105954,0.278846,1.062246528296628
8000,32,,13055,715,19805,0,740103,33387969,40702148499,43041844515,,,0.887006896,20.312365,0.310867,1.0574833541295119
8000,32,,15122,468,18897,0,693439,33580222,41889447748,43061767748,,,0.910079961,20.918789,0.368759,1.0279860457233163
8000,32,,13661,428,19010,0,630534,26170565,37800506313,43763279388,,,1.135952483,20.583418,0.360222,1.1577432065493085
8000,32,,14201,562,18358,0,689567,29436729,38858230636,43750834224,,,1.068964123,20.23367,0.332767,1.1259090676009131
9000,1,,1027,14,17950,0,229070,1532695,21048254124,53090170237,,,10.238522836,10.626924,0.123952,2.5223075474209815
9000,1,,998,17,23115,0,274718,1999272,24222682275,54190116770,,,11.496998522,12.271881,0.159985,2.2371641651729504
9000,1,,1077,13,17227,0,221354,1454860,25403824018,53376210716,,,12.464862622,12.843373,0.13896,2.1011092927655315
9000,1,,1014,15,19856,0,238842,1599685,23753752544,53502523037,,,11.510840583,12.021317,0.131112,2.2523819315661893
9000,1,,1060,13,22878,0,275811,2037111,24211025938,54037074063,,,11.491232909,12.251336,0.17106,2.231920043428934
9000,2,,1353,20,18090,0,291814,11065062,25990122522,53482669376,,,6.616505757,13.582091,0.154898,2.057807512478182
9000,2,,1323,16,17833,0,283747,5459530,25739962093,53440320986,,,6.598978551,13.656825,0.136048,2.0761616040038042
9000,2,,1368,15,17876,0,280274,13111240,26006232808,53491014855,,,6.602317113,13.60385,0.140967,2.056853649273845
9000,2,,1258,21,17602,0,290331,11638684,25914969056,53419338603,,,6.560458106,13.396513,0.138974,2.0613313675029072
9000,2,,1281,19,19399,0,289501,11085502,25773615702,53487301646,,,6.545700716,13.443203,0.138981,2.075273499241686
9000,4,,3276,38,20329,0,419864,12515262,25310230875,53617320745,,,3.681805592,16.055843,0.180087,2.1184050437864683
9000,4,,3248,45,20486,0,406838,11907841,25966816493,53756122302,,,3.638658928,15.98367,0.191852,2.070185319655619
9000,4,,3286,29,19071,0,429881,9857382,26708323476,53753365267,,,3.755975874,16.544575,0.199777,2.012607242656117
9000,4,,3405,46,18375,0,372105,11174783,26525055877,53639901208,,,4.061268906,17.12159,0.186311,2.022235182339857
9000,4,,2958,35,19516,0,426510,10675996,26588158117,53636341261,,,3.661404127,15.965213,0.176958,2.0173018764585224
9000,8,,5326,39,25284,0,698376,33779214,28696761687,53647032054,,,2.160168856,17.550375,0.215323,1.869445501870087
9000,8,,4482,38,26143,0,964285,38938941,30389254603,55400820046,,,2.183050361,17.00229,0.182809,1.8230397806641456
9000,8,,5078,41,28234,0,3136118,52614557,29937137039,56166629057,,,2.004406448,15.872404,0.220352,1.876152318233706
9000,8,,5887,55,31972,0,1472998,46542298,27959381621,55833535279,,,1.771152184,15.192457,0.243504,1.9969517221748572
9000,8,,5460,46,20917,0,718647,21905013,28672693114,54024329726,,,2.018515429,16.372022,0.199158,1.884173541397183
9000,16,,8140,50,27520,0,947277,46919142,35214508524,53876914941,,,1.819945992,19.968811,0.275817,1.5299635632932624
9000,16,,8336,59,29501,0,791337,43131709,35126909472,55657867302,,,1.380068387,17.820451,0.253661,1.5844794813607337
9000,16,,7962,71,27110,0,1078704,44855580,35732412013,54119753987,,,1.417238379,18.059289,0.266609,1.5145844049741284
9000,16,,8377,44,28862,0,882623,42535690,33244411469,55386680109,,,1.324242918,16.897061,0.270265,1.666044837660832
9000,16,,8366,63,28930,0,938681,53498520,35494736747,56129862785,,,1.455444182,18.336757,0.251078,1.5813573484171304
9000,32,,16036,577,20159,0,710490,25024688,43131628989,55062221821,,,1.563994706,26.066049,0.389898,1.2766089088599621
9000,32,,15044,529,19864,0,689378,28097790,43523111426,55126581522,,,1.143605824,22.750438,0.33371,1.2666047926221624
9000,32,,16500,590,23365,0,798621,28995280,45113572382,55106675963,,,1.492938145,26.299964,0.465335,1.2215099149405242
9000,32,,17722,419,19382,0,676582,33531508,48580518205,54023783050,,,1.045869755,24.326923,0.332108,1.1120462491163745
9000,32,,16331,548,20364,0,718570,30351868,46355448246,55128279600,,,1.23167684,24.247673,0.362902,1.1892513541761944
10000,1,,1097,16,24076,0,293734,1984292,29534147647,66468647863,,,14.160424766,14.998785,0.169929,2.2505693632147774
10000,1,,1097,20,24098,0,286191,1925710,29893703376,66288460866,,,14.347195089,15.160735,0.152967,2.2174723563765384
10000,1,,1141,10,18949,0,238938,1519616,30738416479,65224602083,,,15.095066348,15.528644,0.14594,2.121924599712559
10000,1,,1106,9,23961,0,282531,2061569,29534215035,66450777664,,,14.15214252,14.947913,0.15903,2.249959160426354
10000,1,,1123,10,23722,0,285371,2012857,29910101785,66283439440,,,14.34798932,15.115548,0.17803,2.216088728699724
10000,2,,1416,13,19194,0,327155,10685265,31531118887,65765165651,,,7.953959476,16.501244,0.113152,2.0857225487838424
10000,2,,1331,19,20379,0,297265,1980496,31853620084,66187555488,,,7.940029747,16.385777,0.141041,2.077866042021574
10000,2,,1171,15,19736,0,311019,11293055,31057265856,65112222525,,,7.821468552,15.922461,0.160802,2.096521401043449
10000,2,,1448,26,23367,0,319539,2027756,31761107606,66705819501,,,7.911617038,16.289569,0.156062,2.1002359341019514
10000,2,,1286,13,21116,0,305013,5954699,32163896568,66895504029,,,8.103806617,16.72028,0.127024,2.079832084012937
10000,4,,3557,50,20532,0,468984,13838849,33171668924,66121655099,,,4.438862164,20.248679,0.156896,1.9933171059464057
10000,4,,2993,36,20325,0,411522,10618046,31317372116,65866256173,,,4.255379573,17.971121,0.177803,2.1031859227852974
10000,4,,3722,41,19405,0,461378,11142111,32199293903,65917602300,,,4.422333602,20.183749,0.209613,2.0471753976523837
10000,4,,3397,42,19812,0,418785,11338534,32453362828,66036777264,,,4.384540513,19.529298,0.197013,2.034820786184445
10000,4,,3302,36,19793,0,475793,14341449,30805949253,65846864210,,,4.373998111,18.88546,0.206895,2.1374723326724814
10000,8,,5535,41,27355,0,849379,37028719,34371617360,66353476437,,,2.365116324,19.456941,0.275673,1.9304729172918966
10000,8,,4975,51,23094,0,648989,23906814,35013656825,66373953778,,,2.477569025,19.784343,0.211238,1.8956590027068674
10000,8,,5530,48,25597,0,1527869,58664781,36840630148,67264290833,,,2.636802948,20.662789,0.226183,1.8258181405361122
10000,8,,4965,39,19810,0,748610,20911397,33892254870,66016348631,,,2.329115288,18.243929,0.209826,1.9478299359018127
10000,8,,5098,34,23564,0,712226,54734128,37906386505,68049955895,,,2.589256735,20.174338,0.190116,1.7952108383114793
10000,16,,8227,55,30324,0,1592000,44060048,40456802689,67978614706,,,1.556303811,20.450015,0.23568,1.6802764970965696
10000,16,,8579,59,30018,0,1135027,44875583,40616941078,67404456122,,,1.534155105,20.487267,0.278704,1.659515816135877
10000,16,,7938,66,31283,0,682503,40230390,41570434460,68295917827,,,1.598883184,21.015262,0.288291,1.642896416988758
10000,16,,9738,97,29046,0,1028658,71405283,45361773787,68640378741,,,1.882770766,24.469436,0.282301,1.5131766906494142
10000,16,,8472,61,28850,0,914114,48678299,43027845299,67751105928,,,1.628687621,21.878756,0.249384,1.574587466725288
10000,32,,16295,597,23829,0,843526,28235862,51305547755,67437670335,,,1.626778751,28.46604,0.366915,1.314432323323706
10000,32,,17209,381,21224,0,736078,33259157,54880239476,66396577100,,,1.15940069,27.420716,0.332025,1.209844886501202
10000,32,,16487,475,29862,0,787630,25894769,50666473139,67389740783,,,1.379544333,26.221118,0.432983,1.3300657537010887
10000,32,,16618,456,20574,0,702589,31979477,53760690315,66356288332,,,1.140237684,26.882747,0.337959,1.2342901094312335
10000,32,,17612,523,21976,0,814579,31220947,53640013660,66034671389,,,1.140312543,26.815023,0.364687,1.2310711143282733
